Timestamp,System ON,System ON Timestamps,System OFF Timestamps,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology
05/09/2024 22:15,FALSE,,05/09/2024 22:15,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.09,TRUE,FALSE,Residential,"10.525053,7.417337",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2024 22:30,FALSE,,05/09/2024 22:30,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.091,TRUE,FALSE,Residential,"10.525053,7.417338",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2024 22:45,FALSE,,05/09/2024 22:45,21.09651571,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.092,TRUE,FALSE,Residential,"10.525053,7.417339",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2024 23:00,FALSE,,05/09/2024 23:00,21.84566709,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.093,TRUE,FALSE,Residential,"10.525053,7.417340",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2024 23:15,FALSE,,05/09/2024 23:15,21.95825955,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.094,TRUE,FALSE,Residential,"10.525053,7.417341",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2024 23:30,FALSE,,05/09/2024 23:30,21.78981977,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.095,TRUE,FALSE,Residential,"10.525053,7.417342",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2024 23:45,FALSE,,05/09/2024 23:45,21.16186287,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.096,TRUE,FALSE,Residential,"10.525053,7.417343",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 00:00,FALSE,,06/09/2024 00:00,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.097,TRUE,FALSE,Residential,"10.525053,7.417344",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 00:15,FALSE,,06/09/2024 00:15,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.098,TRUE,FALSE,Residential,"10.525053,7.417345",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 00:30,FALSE,,06/09/2024 00:30,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.099,TRUE,FALSE,Residential,"10.525053,7.417346",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 00:45,FALSE,,06/09/2024 00:45,21.5700205,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.1,TRUE,FALSE,Residential,"10.525053,7.417347",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 01:00,FALSE,,06/09/2024 01:00,21.79932664,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.101,TRUE,FALSE,Residential,"10.525053,7.417348",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 01:15,FALSE,,06/09/2024 01:15,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.102,TRUE,FALSE,Residential,"10.525053,7.417349",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 01:30,FALSE,,06/09/2024 01:30,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.103,TRUE,FALSE,Residential,"10.525053,7.417350",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 01:45,FALSE,,06/09/2024 01:45,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.104,TRUE,FALSE,Residential,"10.525053,7.417351",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 02:00,FALSE,,06/09/2024 02:00,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.105,TRUE,FALSE,Residential,"10.525053,7.417352",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 02:15,FALSE,,06/09/2024 02:15,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.106,TRUE,FALSE,Residential,"10.525053,7.417353",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 02:30,FALSE,,06/09/2024 02:30,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.107,TRUE,FALSE,Residential,"10.525053,7.417354",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 02:45,FALSE,,06/09/2024 02:45,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.108,TRUE,FALSE,Residential,"10.525053,7.417355",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 03:00,FALSE,,06/09/2024 03:00,21.44849539,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.109,TRUE,FALSE,Residential,"10.525053,7.417356",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 03:15,FALSE,,06/09/2024 03:15,21.99866248,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.11,TRUE,FALSE,Residential,"10.525053,7.417357",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 03:30,FALSE,,06/09/2024 03:30,21.57089143,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.111,TRUE,FALSE,Residential,"10.525053,7.417358",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 03:45,FALSE,,06/09/2024 03:45,21.05553789,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.112,TRUE,FALSE,Residential,"10.525053,7.417359",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 04:00,FALSE,,06/09/2024 04:00,21.00266992,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.113,TRUE,FALSE,Residential,"10.525053,7.417360",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 04:15,FALSE,,06/09/2024 04:15,21.23659343,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.114,TRUE,FALSE,Residential,"10.525053,7.417361",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 04:30,FALSE,,06/09/2024 04:30,21.05241787,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.115,TRUE,FALSE,Residential,"10.525053,7.417362",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 04:45,FALSE,,06/09/2024 04:45,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.116,TRUE,FALSE,Residential,"10.525053,7.417363",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 05:00,FALSE,,06/09/2024 05:00,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.117,TRUE,FALSE,Residential,"10.525053,7.417364",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 05:15,FALSE,,06/09/2024 05:15,21.30344709,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.118,TRUE,FALSE,Residential,"10.525053,7.417365",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 05:30,FALSE,,06/09/2024 05:30,21.40927273,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.119,TRUE,FALSE,Residential,"10.525053,7.417366",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 05:45,FALSE,,06/09/2024 05:45,21,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.12,TRUE,FALSE,Residential,"10.525053,7.417367",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 06:00,FALSE,,06/09/2024 06:00,21.62664684,0,0,0.270680369,90,0,FALSE,220,0,0.9,0.121,TRUE,FALSE,Residential,"10.525053,7.417368",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 06:15,FALSE,,06/09/2024 06:15,22.05826489,19.62093877,0,0.270680369,90,0,FALSE,220,0,0.9,0.122,TRUE,FALSE,Residential,"10.525053,7.417369",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 06:30,FALSE,,06/09/2024 06:30,22.21940642,39.15785767,0,0.275585604,90,0,FALSE,220,0,0.9,0.123,TRUE,FALSE,Residential,"10.525053,7.417370",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 06:45,FALSE,,06/09/2024 06:45,21.65084775,58.5270966,0,0.285375069,90,0,FALSE,220,0,0.9,0.124,FALSE,FALSE,Residential,"10.525053,7.417371",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 07:00,TRUE,06/09/2024 07:00,,22.48378488,77.64571353,0.552986563,0.300006843,90,0.552986563,FALSE,220,2.513575287,0.9,0.125,TRUE,FALSE,Residential,"10.525053,7.417372",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 07:15,FALSE,,06/09/2024 07:15,21.82456362,96.43183959,0,0.2,90,0,FALSE,220,0,0.9,0.126,TRUE,FALSE,Residential,"10.525053,7.417373",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 07:30,FALSE,,06/09/2024 07:30,21.00878751,114.8050297,0,0.22410796,90,0,FALSE,220,0,0.9,0.127,TRUE,FALSE,Residential,"10.525053,7.417374",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 07:45,FALSE,,06/09/2024 07:45,21,132.6866071,0,0.252809217,90,0,FALSE,220,0,0.9,0.128,TRUE,FALSE,Residential,"10.525053,7.417375",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 08:00,FALSE,,06/09/2024 08:00,21.77555658,150,0,0.285980869,90,0,FALSE,220,0,0.9,0.129,FALSE,FALSE,Residential,"10.525053,7.417376",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 08:15,TRUE,06/09/2024 08:15,,21.07670026,166.6710699,0.427568015,0.323480869,90,0.427568015,FALSE,220,1.943490975,0.9,0.13,TRUE,FALSE,Residential,"10.525053,7.417377",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 08:30,FALSE,,06/09/2024 08:30,22.04383983,182.6284287,0,0.258256633,90,0,FALSE,220,0,0.9,0.131,FALSE,FALSE,Residential,"10.525053,7.417378",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 08:45,TRUE,06/09/2024 08:45,,21.69001943,197.8037445,0.305439314,0.30391374,90,0.305439314,FALSE,220,1.388360516,0.9,0.132,TRUE,FALSE,Residential,"10.525053,7.417379",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 09:00,FALSE,,06/09/2024 09:00,22.06929719,212.1320344,0,0.277004848,90,0,FALSE,220,0,0.9,0.133,FALSE,FALSE,Residential,"10.525053,7.417380",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 09:15,TRUE,06/09/2024 09:15,,21.47038424,225.5519422,0.532653504,0.330037856,90,0.532653504,FALSE,220,2.421152289,0.9,0.134,TRUE,FALSE,Residential,"10.525053,7.417381",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 09:30,FALSE,,06/09/2024 09:30,21,238.0060021,0,0.253262466,90,0,FALSE,220,0,0.9,0.135,FALSE,FALSE,Residential,"10.525053,7.417382",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 09:45,TRUE,06/09/2024 09:45,,21.7994387,249.4408837,0.377894445,0.312763967,90,0.377894445,FALSE,220,1.717702024,0.9,0.136,TRUE,FALSE,Residential,"10.525053,7.417383",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 10:00,FALSE,,06/09/2024 10:00,22.17619946,259.8076211,0,0.280650576,90,0,FALSE,220,0,0.9,0.137,FALSE,FALSE,Residential,"10.525053,7.417384",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 10:15,TRUE,06/09/2024 10:15,,22.73238416,269.0618225,0.475121871,0.345602482,90,0.475121871,FALSE,220,2.159644869,0.9,0.138,TRUE,FALSE,Residential,"10.525053,7.417385",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 10:30,FALSE,,06/09/2024 10:30,23.5764577,277.1638598,0,0.294087469,90,0,FALSE,220,0,0.9,0.139,FALSE,FALSE,Residential,"10.525053,7.417386",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 10:45,TRUE,06/09/2024 10:45,,23.34927367,284.0790388,0.314708962,0.363378434,90,0.314708962,FALSE,220,1.430495282,0.9,0.14,FALSE,FALSE,Residential,"10.525053,7.417387",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 11:00,TRUE,06/09/2024 11:00,,22.42251324,289.7777479,0.391585066,0.355720953,90,0.391585066,FALSE,220,1.77993212,0.9,0.141,FALSE,FALSE,Residential,"10.525053,7.417388",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 11:15,TRUE,06/09/2024 11:15,,22.04731456,294.2355841,0.364138004,0.330269124,90,0.364138004,FALSE,220,1.655172746,0.9,0.142,FALSE,FALSE,Residential,"10.525053,7.417389",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 11:30,TRUE,06/09/2024 11:30,,21.1699742,297.4334584,0.362605707,0.312793519,90,0.362605707,FALSE,220,1.648207759,0.9,0.143,TRUE,FALSE,Residential,"10.525053,7.417390",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 11:45,FALSE,,06/09/2024 11:45,22.15955108,299.357677,0,0.296500457,90,0,FALSE,220,0,0.9,0.144,FALSE,FALSE,Residential,"10.525053,7.417391",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 12:00,TRUE,06/09/2024 12:00,,21.17927377,300,0.242108186,0.371339876,90,0.242108186,FALSE,220,1.100491756,0.9,0.145,FALSE,FALSE,Residential,"10.525053,7.417392",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 12:15,TRUE,06/09/2024 12:15,,21.61210789,299.357677,0.462156623,0.385812829,90,0.462156623,FALSE,220,2.100711925,0.9,0.146,FALSE,FALSE,Residential,"10.525053,7.417393",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 12:30,TRUE,06/09/2024 12:30,,21,297.4334584,0.264896028,0.345113093,90,0.264896028,FALSE,220,1.204072852,0.9,0.147,FALSE,FALSE,Residential,"10.525053,7.417394",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 12:45,TRUE,06/09/2024 12:45,,21.24480718,294.2355841,0.37478117,0.35324745,90,0.37478117,FALSE,220,1.703550773,0.9,0.148,FALSE,FALSE,Residential,"10.525053,7.417395",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 13:00,TRUE,06/09/2024 13:00,,21.56671471,289.7777479,0.374199343,0.333111054,90,0.374199343,FALSE,220,1.700906102,0.9,0.149,FALSE,FALSE,Residential,"10.525053,7.417396",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 13:15,TRUE,06/09/2024 13:15,,21.96149348,284.0790388,0.210050732,0.312005655,90,0.210050732,FALSE,220,0.954776057,0.9,0.15,FALSE,FALSE,Residential,"10.525053,7.417397",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 13:30,TRUE,06/09/2024 13:30,,21.31563225,277.1638598,0.463079622,0.330512732,90,0.463079622,FALSE,220,2.104907371,0.9,0.151,TRUE,FALSE,Residential,"10.525053,7.417398",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 13:45,FALSE,,06/09/2024 13:45,21,269.0618225,0,0.284033791,90,0,FALSE,220,0,0.9,0.152,FALSE,FALSE,Residential,"10.525053,7.417399",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 14:00,TRUE,06/09/2024 14:00,,21.86430777,259.8076211,0.348462177,0.351299247,90,0.348462177,FALSE,220,1.583918985,0.9,0.153,FALSE,FALSE,Residential,"10.525053,7.417400",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 14:15,TRUE,06/09/2024 14:15,,21.03261472,249.4408837,0.459785173,0.329135608,90,0.459785173,FALSE,220,2.089932604,0.9,0.154,TRUE,FALSE,Residential,"10.525053,7.417401",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 14:30,FALSE,,06/09/2024 14:30,21.36347553,238.0060021,0,0.276549536,90,0,FALSE,220,0,0.9,0.155,FALSE,FALSE,Residential,"10.525053,7.417402",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 14:45,TRUE,06/09/2024 14:45,,21,225.5519422,0.484088163,0.336051036,90,0.484088163,FALSE,220,2.200400741,0.9,0.156,TRUE,FALSE,Residential,"10.525053,7.417403",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 15:00,FALSE,,06/09/2024 15:00,21,212.1320344,0,0.271416981,90,0,FALSE,220,0,0.9,0.157,FALSE,FALSE,Residential,"10.525053,7.417404",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 15:15,TRUE,06/09/2024 15:15,,21,197.8037445,0.21065828,0.32444999,90,0.21065828,FALSE,220,0.957537638,0.9,0.158,FALSE,FALSE,Residential,"10.525053,7.417405",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 15:30,TRUE,06/09/2024 15:30,,21.31058699,182.6284287,0.538592713,0.321236356,90,0.538592713,FALSE,220,2.448148694,0.9,0.159,TRUE,FALSE,Residential,"10.525053,7.417406",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 15:45,FALSE,,06/09/2024 15:45,21,166.6710699,0,0.232245285,90,0,FALSE,220,0,0.9,0.16,TRUE,FALSE,Residential,"10.525053,7.417407",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 16:00,FALSE,,06/09/2024 16:00,21,150,0,0.273913052,90,0,FALSE,220,0,0.9,0.161,FALSE,FALSE,Residential,"10.525053,7.417408",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 16:15,TRUE,06/09/2024 16:15,,21,132.6866071,0.401859124,0.311413052,90,0.401859124,FALSE,220,1.826632382,0.9,0.162,TRUE,FALSE,Residential,"10.525053,7.417409",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 16:30,FALSE,,06/09/2024 16:30,21.09182914,114.8050297,0,0.244119923,90,0,FALSE,220,0,0.9,0.163,TRUE,FALSE,Residential,"10.525053,7.417410",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 16:45,FALSE,,06/09/2024 16:45,21.05275721,96.43183959,0,0.27282118,90,0,FALSE,220,0,0.9,0.164,TRUE,FALSE,Residential,"10.525053,7.417411",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 17:00,FALSE,,06/09/2024 17:00,21.77810458,77.64571353,0,0.29692914,90,0,FALSE,220,0,0.9,0.165,FALSE,FALSE,Residential,"10.525053,7.417412",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 17:15,TRUE,06/09/2024 17:15,,22.58285539,58.5270966,0.332074692,0.316340569,90,0.332074692,FALSE,220,1.50943042,0.9,0.166,TRUE,FALSE,Residential,"10.525053,7.417413",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 17:30,FALSE,,06/09/2024 17:30,21.79433372,39.15785767,0,0.24795367,90,0,FALSE,220,0,0.9,0.167,TRUE,FALSE,Residential,"10.525053,7.417414",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 17:45,FALSE,,06/09/2024 17:45,22.78317581,19.62093877,0,0.257743134,90,0,FALSE,220,0,0.9,0.168,TRUE,FALSE,Residential,"10.525053,7.417415",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 18:00,FALSE,,06/09/2024 18:00,22.01982861,3.67E-14,0,0.262648369,90,0,FALSE,220,0,0.9,0.169,TRUE,FALSE,Residential,"10.525053,7.417416",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 18:15,FALSE,,06/09/2024 18:15,22.23374361,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.17,TRUE,FALSE,Residential,"10.525053,7.417417",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 18:30,FALSE,,06/09/2024 18:30,22.39161905,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.171,TRUE,FALSE,Residential,"10.525053,7.417418",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 18:45,FALSE,,06/09/2024 18:45,22.29201594,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.172,TRUE,FALSE,Residential,"10.525053,7.417419",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 19:00,FALSE,,06/09/2024 19:00,21.84366376,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.173,TRUE,FALSE,Residential,"10.525053,7.417420",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 19:15,FALSE,,06/09/2024 19:15,21.47322429,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.174,TRUE,FALSE,Residential,"10.525053,7.417421",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 19:30,FALSE,,06/09/2024 19:30,21.48304238,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.175,TRUE,FALSE,Residential,"10.525053,7.417422",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 19:45,FALSE,,06/09/2024 19:45,21.15464147,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.176,TRUE,FALSE,Residential,"10.525053,7.417423",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 20:00,FALSE,,06/09/2024 20:00,21.07594419,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.177,TRUE,FALSE,Residential,"10.525053,7.417424",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 20:15,FALSE,,06/09/2024 20:15,21.12544991,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.178,TRUE,FALSE,Residential,"10.525053,7.417425",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 20:30,FALSE,,06/09/2024 20:30,21.648376,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.179,TRUE,FALSE,Residential,"10.525053,7.417426",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2024 20:45,FALSE,,06/09/2024 20:45,21.79206952,0,0,0.262648369,90,0,FALSE,220,0,0.9,0.18,TRUE,FALSE,Residential,"10.525053,7.417427",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
